"scenario","compartment","date","death_calibrated","y_mean","iso3c"
"Relax Interventions 50%","hospital_demand",2020-12-21,FALSE,1718.42,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-21,FALSE,338.81,"AFG"
"Relax Interventions 50%","infections",2020-12-21,FALSE,20044.58,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-21,FALSE,171.98,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-21,FALSE,61.02,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-21,FALSE,6643836.7,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-22,FALSE,1697.52,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-22,FALSE,337.48,"AFG"
"Additional 50% Reduction","infections",2020-12-22,FALSE,19699.38,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-22,FALSE,169.09,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-22,FALSE,59.97,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-22,FALSE,6663536.08,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-22,FALSE,1697.52,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-22,FALSE,337.48,"AFG"
"Maintain Status Quo","infections",2020-12-22,FALSE,19699.38,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-22,FALSE,169.09,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-22,FALSE,59.97,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-22,FALSE,6663536.08,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-22,FALSE,1697.52,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-22,FALSE,337.48,"AFG"
"Relax Interventions 50%","infections",2020-12-22,FALSE,19699.38,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-22,FALSE,169.09,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-22,FALSE,59.97,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-22,FALSE,6663536.08,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-23,FALSE,1675.86,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-23,FALSE,336.14,"AFG"
"Additional 50% Reduction","infections",2020-12-23,FALSE,19359.35,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-23,FALSE,166.23,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-23,FALSE,58.92,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-23,FALSE,6682895.43,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-23,FALSE,1675.86,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-23,FALSE,336.14,"AFG"
"Maintain Status Quo","infections",2020-12-23,FALSE,19359.35,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-23,FALSE,166.23,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-23,FALSE,58.92,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-23,FALSE,6682895.43,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-23,FALSE,1675.86,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-23,FALSE,336.14,"AFG"
"Relax Interventions 50%","infections",2020-12-23,FALSE,19359.35,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-23,FALSE,166.23,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-23,FALSE,58.92,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-23,FALSE,6682895.43,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-24,FALSE,1653.56,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-24,FALSE,334.8,"AFG"
"Additional 50% Reduction","infections",2020-12-24,FALSE,19024.5,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-24,FALSE,163.4,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-24,FALSE,57.89,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-24,FALSE,6701919.93,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-24,FALSE,1653.56,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-24,FALSE,334.8,"AFG"
"Maintain Status Quo","infections",2020-12-24,FALSE,19024.5,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-24,FALSE,163.4,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-24,FALSE,57.89,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-24,FALSE,6701919.93,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-24,FALSE,1653.56,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-24,FALSE,334.8,"AFG"
"Relax Interventions 50%","infections",2020-12-24,FALSE,19024.5,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-24,FALSE,163.4,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-24,FALSE,57.89,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-24,FALSE,6701919.93,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-25,FALSE,1630.77,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-25,FALSE,333.47,"AFG"
"Additional 50% Reduction","infections",2020-12-25,FALSE,18800.38,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-25,FALSE,160.61,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-25,FALSE,56.88,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-25,FALSE,6720720.31,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-25,FALSE,1630.77,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-25,FALSE,333.47,"AFG"
"Maintain Status Quo","infections",2020-12-25,FALSE,18800.38,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-25,FALSE,160.61,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-25,FALSE,56.88,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-25,FALSE,6720720.31,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-25,FALSE,1630.77,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-25,FALSE,333.47,"AFG"
"Relax Interventions 50%","infections",2020-12-25,FALSE,18800.38,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-25,FALSE,160.61,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-25,FALSE,56.88,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-25,FALSE,6720720.31,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-26,FALSE,1607.65,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-26,FALSE,332.17,"AFG"
"Additional 50% Reduction","infections",2020-12-26,FALSE,18690.87,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-26,FALSE,157.99,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-26,FALSE,55.93,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-26,FALSE,6739411.19,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-26,FALSE,1607.65,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-26,FALSE,332.17,"AFG"
"Maintain Status Quo","infections",2020-12-26,FALSE,18690.87,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-26,FALSE,157.99,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-26,FALSE,55.93,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-26,FALSE,6739411.19,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-26,FALSE,1607.65,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-26,FALSE,332.17,"AFG"
"Relax Interventions 50%","infections",2020-12-26,FALSE,18690.87,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-26,FALSE,157.99,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-26,FALSE,55.93,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-26,FALSE,6739411.19,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-27,FALSE,1584.5,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-27,FALSE,330.94,"AFG"
"Additional 50% Reduction","infections",2020-12-27,FALSE,18611.73,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-27,FALSE,155.65,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-27,FALSE,55.08,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-27,FALSE,6758022.92,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-27,FALSE,1584.5,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-27,FALSE,330.94,"AFG"
"Maintain Status Quo","infections",2020-12-27,FALSE,18611.73,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-27,FALSE,155.65,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-27,FALSE,55.08,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-27,FALSE,6758022.92,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-27,FALSE,1584.5,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-27,FALSE,330.94,"AFG"
"Relax Interventions 50%","infections",2020-12-27,FALSE,18611.73,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-27,FALSE,155.65,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-27,FALSE,55.08,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-27,FALSE,6758022.92,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-28,FALSE,1561.67,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-28,FALSE,329.82,"AFG"
"Additional 50% Reduction","infections",2020-12-28,FALSE,18531.3,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-28,FALSE,153.65,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-28,FALSE,54.35,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-28,FALSE,6776554.22,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-28,FALSE,1561.67,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-28,FALSE,329.82,"AFG"
"Maintain Status Quo","infections",2020-12-28,FALSE,18531.3,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-28,FALSE,153.65,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-28,FALSE,54.35,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-28,FALSE,6776554.22,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-28,FALSE,1561.67,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-28,FALSE,329.82,"AFG"
"Relax Interventions 50%","infections",2020-12-28,FALSE,18531.3,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-28,FALSE,153.65,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-28,FALSE,54.35,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-28,FALSE,6776554.22,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-29,FALSE,1539.52,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-29,FALSE,328.83,"AFG"
"Additional 50% Reduction","infections",2020-12-29,FALSE,18441.61,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-29,FALSE,151.97,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-29,FALSE,53.73,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-29,FALSE,6794995.83,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-29,FALSE,1539.52,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-29,FALSE,328.83,"AFG"
"Maintain Status Quo","infections",2020-12-29,FALSE,18441.61,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-29,FALSE,151.97,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-29,FALSE,53.73,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-29,FALSE,6794995.83,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-29,FALSE,1539.52,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-29,FALSE,328.83,"AFG"
"Relax Interventions 50%","infections",2020-12-29,FALSE,18441.61,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-29,FALSE,151.97,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-29,FALSE,53.73,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-29,FALSE,6794995.83,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-30,FALSE,1518.29,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-30,FALSE,327.95,"AFG"
"Additional 50% Reduction","infections",2020-12-30,FALSE,18343.41,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-30,FALSE,150.53,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-30,FALSE,53.2,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-30,FALSE,6813339.24,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-30,FALSE,1518.29,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-30,FALSE,327.95,"AFG"
"Maintain Status Quo","infections",2020-12-30,FALSE,18343.41,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-30,FALSE,150.53,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-30,FALSE,53.2,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-30,FALSE,6813339.24,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-30,FALSE,1518.29,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-30,FALSE,327.95,"AFG"
"Relax Interventions 50%","infections",2020-12-30,FALSE,18343.41,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-30,FALSE,150.53,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-30,FALSE,53.2,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-30,FALSE,6813339.24,"AFG"
"Additional 50% Reduction","hospital_demand",2020-12-31,FALSE,1498.17,"AFG"
"Additional 50% Reduction","ICU_demand",2020-12-31,FALSE,327.17,"AFG"
"Additional 50% Reduction","infections",2020-12-31,FALSE,18239.53,"AFG"
"Additional 50% Reduction","hospital_incidence",2020-12-31,FALSE,149.28,"AFG"
"Additional 50% Reduction","ICU_incidence",2020-12-31,FALSE,52.75,"AFG"
"Additional 50% Reduction","cumulative_infections",2020-12-31,FALSE,6831578.77,"AFG"
"Maintain Status Quo","hospital_demand",2020-12-31,FALSE,1498.17,"AFG"
"Maintain Status Quo","ICU_demand",2020-12-31,FALSE,327.17,"AFG"
"Maintain Status Quo","infections",2020-12-31,FALSE,18239.53,"AFG"
"Maintain Status Quo","hospital_incidence",2020-12-31,FALSE,149.28,"AFG"
"Maintain Status Quo","ICU_incidence",2020-12-31,FALSE,52.75,"AFG"
"Maintain Status Quo","cumulative_infections",2020-12-31,FALSE,6831578.77,"AFG"
"Relax Interventions 50%","hospital_demand",2020-12-31,FALSE,1498.17,"AFG"
"Relax Interventions 50%","ICU_demand",2020-12-31,FALSE,327.17,"AFG"
"Relax Interventions 50%","infections",2020-12-31,FALSE,18239.53,"AFG"
"Relax Interventions 50%","hospital_incidence",2020-12-31,FALSE,149.28,"AFG"
"Relax Interventions 50%","ICU_incidence",2020-12-31,FALSE,52.75,"AFG"
"Relax Interventions 50%","cumulative_infections",2020-12-31,FALSE,6831578.77,"AFG"
"Additional 50% Reduction","hospital_demand",2021-01-01,FALSE,1479.24,"AFG"
"Additional 50% Reduction","ICU_demand",2021-01-01,FALSE,326.47,"AFG"
"Additional 50% Reduction","infections",2021-01-01,FALSE,18132.46,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-01-01,FALSE,148.16,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-01-01,FALSE,52.34,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-01-01,FALSE,6849711.24,"AFG"
"Maintain Status Quo","hospital_demand",2021-01-01,FALSE,1479.24,"AFG"
"Maintain Status Quo","ICU_demand",2021-01-01,FALSE,326.47,"AFG"
"Maintain Status Quo","infections",2021-01-01,FALSE,18132.46,"AFG"
"Maintain Status Quo","hospital_incidence",2021-01-01,FALSE,148.16,"AFG"
"Maintain Status Quo","ICU_incidence",2021-01-01,FALSE,52.34,"AFG"
"Maintain Status Quo","cumulative_infections",2021-01-01,FALSE,6849711.24,"AFG"
"Relax Interventions 50%","hospital_demand",2021-01-01,FALSE,1479.24,"AFG"
"Relax Interventions 50%","ICU_demand",2021-01-01,FALSE,326.47,"AFG"
"Relax Interventions 50%","infections",2021-01-01,FALSE,18132.46,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-01-01,FALSE,148.16,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-01-01,FALSE,52.34,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-01-01,FALSE,6849711.24,"AFG"
"Additional 50% Reduction","hospital_demand",2021-01-02,FALSE,1461.51,"AFG"
"Additional 50% Reduction","ICU_demand",2021-01-02,FALSE,325.83,"AFG"
"Additional 50% Reduction","infections",2021-01-02,FALSE,18023.88,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-01-02,FALSE,147.14,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-01-02,FALSE,51.96,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-01-02,FALSE,6867735.12,"AFG"
"Maintain Status Quo","hospital_demand",2021-01-02,FALSE,1461.51,"AFG"
"Maintain Status Quo","ICU_demand",2021-01-02,FALSE,325.83,"AFG"
"Maintain Status Quo","infections",2021-01-02,FALSE,18023.88,"AFG"
"Maintain Status Quo","hospital_incidence",2021-01-02,FALSE,147.14,"AFG"
"Maintain Status Quo","ICU_incidence",2021-01-02,FALSE,51.96,"AFG"
"Maintain Status Quo","cumulative_infections",2021-01-02,FALSE,6867735.12,"AFG"
"Relax Interventions 50%","hospital_demand",2021-01-02,FALSE,1461.51,"AFG"
"Relax Interventions 50%","ICU_demand",2021-01-02,FALSE,325.83,"AFG"
"Relax Interventions 50%","infections",2021-01-02,FALSE,18023.88,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-01-02,FALSE,147.14,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-01-02,FALSE,51.96,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-01-02,FALSE,6867735.12,"AFG"
"Additional 50% Reduction","hospital_demand",2021-01-03,FALSE,1444.93,"AFG"
"Additional 50% Reduction","ICU_demand",2021-01-03,FALSE,325.24,"AFG"
"Additional 50% Reduction","infections",2021-01-03,FALSE,17914.7,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-01-03,FALSE,146.16,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-01-03,FALSE,51.6,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-01-03,FALSE,6885649.81,"AFG"
"Maintain Status Quo","hospital_demand",2021-01-03,FALSE,1444.93,"AFG"
"Maintain Status Quo","ICU_demand",2021-01-03,FALSE,325.24,"AFG"
"Maintain Status Quo","infections",2021-01-03,FALSE,17914.7,"AFG"
"Maintain Status Quo","hospital_incidence",2021-01-03,FALSE,146.16,"AFG"
"Maintain Status Quo","ICU_incidence",2021-01-03,FALSE,51.6,"AFG"
"Maintain Status Quo","cumulative_infections",2021-01-03,FALSE,6885649.81,"AFG"
"Relax Interventions 50%","hospital_demand",2021-01-03,FALSE,1444.93,"AFG"
"Relax Interventions 50%","ICU_demand",2021-01-03,FALSE,325.24,"AFG"
"Relax Interventions 50%","infections",2021-01-03,FALSE,17914.7,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-01-03,FALSE,146.16,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-01-03,FALSE,51.6,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-01-03,FALSE,6885649.81,"AFG"
"Additional 50% Reduction","hospital_demand",2021-01-04,FALSE,1429.45,"AFG"
"Additional 50% Reduction","ICU_demand",2021-01-04,FALSE,324.69,"AFG"
"Additional 50% Reduction","infections",2021-01-04,FALSE,17805.37,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-01-04,FALSE,145.23,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-01-04,FALSE,51.26,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-01-04,FALSE,6903455.18,"AFG"
"Maintain Status Quo","hospital_demand",2021-01-04,FALSE,1429.45,"AFG"
"Maintain Status Quo","ICU_demand",2021-01-04,FALSE,324.69,"AFG"
"Maintain Status Quo","infections",2021-01-04,FALSE,17805.37,"AFG"
"Maintain Status Quo","hospital_incidence",2021-01-04,FALSE,145.23,"AFG"
"Maintain Status Quo","ICU_incidence",2021-01-04,FALSE,51.26,"AFG"
"Maintain Status Quo","cumulative_infections",2021-01-04,FALSE,6903455.18,"AFG"
"Relax Interventions 50%","hospital_demand",2021-01-04,FALSE,1429.45,"AFG"
"Relax Interventions 50%","ICU_demand",2021-01-04,FALSE,324.69,"AFG"
"Relax Interventions 50%","infections",2021-01-04,FALSE,17805.37,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-01-04,FALSE,145.23,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-01-04,FALSE,51.26,"AFG"
"Relax Interventions 50%","cumulative_infections",2021-01-04,FALSE,6903455.18,"AFG"
"Additional 50% Reduction","hospital_demand",2021-01-05,FALSE,1414.98,"AFG"
"Additional 50% Reduction","ICU_demand",2021-01-05,FALSE,324.16,"AFG"
"Additional 50% Reduction","infections",2021-01-05,FALSE,17696.1,"AFG"
"Additional 50% Reduction","hospital_incidence",2021-01-05,FALSE,144.32,"AFG"
"Additional 50% Reduction","ICU_incidence",2021-01-05,FALSE,50.92,"AFG"
"Additional 50% Reduction","cumulative_infections",2021-01-05,FALSE,6921151.28,"AFG"
"Maintain Status Quo","hospital_demand",2021-01-05,FALSE,1414.98,"AFG"
"Maintain Status Quo","ICU_demand",2021-01-05,FALSE,324.16,"AFG"
"Maintain Status Quo","infections",2021-01-05,FALSE,17696.1,"AFG"
"Maintain Status Quo","hospital_incidence",2021-01-05,FALSE,144.32,"AFG"
"Maintain Status Quo","ICU_incidence",2021-01-05,FALSE,50.92,"AFG"
"Maintain Status Quo","cumulative_infections",2021-01-05,FALSE,6921151.28,"AFG"
"Relax Interventions 50%","hospital_demand",2021-01-05,FALSE,1414.98,"AFG"
"Relax Interventions 50%","ICU_demand",2021-01-05,FALSE,324.16,"AFG"
"Relax Interventions 50%","infections",2021-01-05,FALSE,17696.1,"AFG"
"Relax Interventions 50%","hospital_incidence",2021-01-05,FALSE,144.32,"AFG"
"Relax Interventions 50%","ICU_incidence",2021-01-05,FALSE,50.92,"AFG"
